2,1,2,7,2,6,3,2,0.5,0,"[24, 168]","[10, 143]","[3, 10]","[9, 10]",0.5830368256944068,0.5559433556076498,0.667181518590071,0.6040019081460627
2,2,2,7,2,6,3,2,0.5,0,"[24, 168]","[14, 153]","[3, 10]","[7, 12]",0.7234326287714617,0.6704930809371744,0.834778945984682,0.7460429067202814
2,3,2,7,2,6,3,2,0.5,0,"[24, 168]","[6, 84]","[3, 10]","[5, 13]",1.160790056421026,0.9566937930204155,1.1061867239668461,0.9984517245219907
2,4,2,7,2,6,3,2,0.5,0,"[24, 168]","[4, 101]","[3, 10]","[4, 15]",2.0238664688396275,1.2632102000724577,1.376471092244714,1.297320780912317
2,5,2,7,2,6,3,2,0.5,0,"[24, 168]","[4, 84]","[3, 10]","[4, 18]",2.4915163374775418,1.525803797359995,1.6103706291517166,1.5981609420870482
2,6,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 165]","[3, 10]","[3, 18]",2.6980674247667813,1.7179397635808382,1.7812778097654927,1.7770003368907292
2,7,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 48]","[3, 10]","[3, 20]",2.9115323474774395,1.8986320023689471,1.9296403482380782,1.9591278503614302
2,8,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 100]","[3, 10]","[3, 21]",2.969903570842632,2.0112462877287305,2.055229085133322,2.101144551181012
2,9,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 91]","[3, 10]","[3, 23]",3.032374027492363,2.123760376010616,2.1595212097893013,2.177288864694631
2,10,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 38]","[3, 10]","[3, 25]",3.055477775760147,2.2147952160167597,2.2377749435750007,2.2883073264606595
2,11,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 101]","[3, 10]","[3, 26]",3.074686589634239,2.297685691843329,2.3210211993794934,2.3336250669506224
2,12,2,7,2,6,3,2,0.5,0,"[24, 168]","[5, 30]","[3, 10]","[3, 27]",3.0797496972786105,2.4662086618530545,2.3959299459412806,2.3734699525043395
2,13,2,7,2,6,3,2,0.5,0,"[24, 168]","[4, 129]","[3, 10]","[3, 30]",3.062313741772773,2.4686703973132262,2.413979672863576,2.4622572632622552
2,14,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 87]","[3, 10]","[3, 31]",3.1079646730233708,2.4742959442325816,2.4813144930322713,2.502701306036154
2,15,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 119]","[3, 10]","[3, 32]",3.0858423083348168,2.5162753466476717,2.5251681694964327,2.5333517101165923
2,16,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 33]","[3, 10]","[3, 35]",3.111287890644239,2.551742542407356,2.5769750731886742,2.5743648765435916
2,17,2,7,2,6,3,2,0.5,0,"[24, 168]","[2, 26]","[3, 10]","[3, 37]",3.103137236804551,2.5953564508255678,2.600095133750737,2.5851028895069676
2,18,2,7,2,6,3,2,0.5,0,"[24, 168]","[4, 106]","[3, 10]","[3, 39]",3.0983595208568464,2.655996161467808,2.6168952095838267,2.6280993460980975
2,19,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 84]","[3, 10]","[3, 41]",3.1266744066147245,2.642500581234808,2.6564982221390694,2.6491156473054556
2,20,2,7,2,6,3,2,0.5,0,"[24, 168]","[5, 23]","[3, 10]","[3, 44]",3.114238377762331,2.758725170944566,2.6863776657388394,2.6861895809059915
2,21,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 48]","[3, 10]","[3, 45]",3.1206641062629883,2.6837820045375125,2.705914952330227,2.719010502582185
2,22,2,7,2,6,3,2,0.5,0,"[24, 168]","[2, 94]","[3, 10]","[3, 46]",3.129647230225888,2.7109516356970436,2.7430994986655723,2.7237423910874856
2,23,2,7,2,6,3,2,0.5,0,"[24, 168]","[2, 53]","[3, 10]","[3, 44]",3.129707907217882,2.7283751933612197,2.7516195352599837,2.7410743606517887
2,24,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 57]","[3, 10]","[3, 43]",3.124491414908496,2.751047155961063,2.7572719567403747,2.782211147898695
2,25,2,7,2,6,3,2,0.5,0,"[24, 168]","[2, 95]","[3, 10]","[3, 41]",3.126052144805313,2.764082181738675,2.7935422841222657,2.7705903918473074
2,26,2,7,2,6,3,2,0.5,0,"[24, 168]","[2, 165]","[3, 10]","[3, 39]",3.124809445796834,2.7706127048341727,2.813579940730658,2.8042443714664054
2,27,2,7,2,6,3,2,0.5,0,"[24, 168]","[2, 168]","[3, 10]","[3, 37]",3.1445876067238894,2.7911888543128387,2.832321217763696,2.804617015036056
2,28,2,7,2,6,3,2,0.5,0,"[24, 168]","[2, 140]","[3, 10]","[3, 35]",3.136732395664965,2.8070288199797213,2.8438440304334476,2.80774904353304
2,29,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 141]","[3, 10]","[3, 34]",3.1463178992061374,2.8291030334488005,2.862610769814502,2.8384313631269866
2,30,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 145]","[3, 10]","[3, 32]",3.1416029844897224,2.8401416818287157,2.8860119849038215,2.854870199075333
2,31,2,7,2,6,3,2,0.5,0,"[24, 168]","[2, 19]","[3, 10]","[3, 30]",3.1550128084277382,2.8494014286676195,2.8924738563952586,2.874551193694641
2,32,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 126]","[3, 10]","[3, 29]",3.1541485652812145,2.8724803247560886,2.924610923839914,2.8792339935297466
2,33,2,7,2,6,3,2,0.5,0,"[24, 168]","[4, 113]","[3, 10]","[3, 27]",3.1582407519691467,2.916006937057666,2.9362155963397103,2.897232211097857
2,34,2,7,2,6,3,2,0.5,0,"[24, 168]","[2, 34]","[3, 10]","[3, 25]",3.1821973211977284,2.89484914517022,2.9592603463183407,2.9167384793874604
2,35,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 132]","[3, 10]","[3, 24]",3.1741402221795267,2.9223767807229977,2.976257176612971,2.931443941995653
2,36,2,7,2,6,3,2,0.5,0,"[24, 168]","[4, 55]","[3, 10]","[3, 22]",3.1914200576420346,2.9620156440482583,3.001911897598435,2.9475503583680673
2,37,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 24]","[3, 10]","[3, 21]",3.2198985003971243,2.961621077048926,3.027686717963122,2.9775261909365094
2,38,2,7,2,6,3,2,0.5,0,"[24, 168]","[2, 128]","[3, 10]","[3, 20]",3.234923573422591,2.9796897357908882,3.05111940959279,3.0018794223798415
2,39,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 18]","[3, 10]","[3, 19]",3.281372661116155,3.015353625390938,3.069718401711957,3.0139069538225964
2,40,2,7,2,6,3,2,0.5,0,"[24, 168]","[4, 24]","[3, 10]","[3, 18]",3.3464302933990586,3.0696573015146424,3.101053458218097,3.0440711890776315
2,41,2,7,2,6,3,2,0.5,0,"[24, 168]","[2, 20]","[3, 10]","[3, 17]",3.371729051962806,3.044995496381668,3.1309149803460534,3.076142105071054
2,42,2,7,2,6,3,2,0.5,0,"[24, 168]","[2, 17]","[3, 10]","[3, 16]",3.490168971195012,3.0856734721492947,3.1511466402977097,3.096970206429899
2,43,2,7,2,6,3,2,0.5,0,"[24, 168]","[2, 24]","[3, 10]","[3, 16]",3.703214456298917,3.1364410845294923,3.1777546875095473,3.1214996567556006
2,44,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 19]","[3, 10]","[3, 15]",3.9510614679525555,3.167996509497151,3.2074974917060843,3.1528693150486222
2,45,2,7,2,6,3,2,0.5,0,"[24, 168]","[3, 33]","[3, 10]","[3, 15]",4.272072248870276,3.3492373407175617,3.2116996525401937,3.1770898783746886
