2,100,12.5,48,5,2,2,0.16666666,0.01,0,"[250, 30]","[13, 3]","[10, 5]",2.092196716268744,0.9325047907158952,0.9132142063765367
2,100,12.5,48,5,2,2,0.16666666,0.02,0,"[250, 30]","[13, 3]","[10, 5]",2.0826356568151567,0.9313789162107625,0.9150990311159553
2,100,12.5,48,5,2,2,0.16666666,0.03,0,"[250, 30]","[13, 3]","[10, 5]",2.0740195094560563,0.9265493763513618,0.9147958838990413
2,100,12.5,48,5,2,2,0.16666666,0.04,0,"[250, 30]","[13, 3]","[10, 5]",2.0755027594640003,0.9352573762442881,0.9091747142544813
2,100,12.5,48,5,2,2,0.16666666,0.05,0,"[250, 30]","[13, 3]","[10, 5]",2.071020643464407,0.9348032305305128,0.9093125730118752
2,100,12.5,48,5,2,2,0.16666666,0.06,0,"[250, 30]","[13, 3]","[10, 5]",2.0648417492129956,0.9186298070930419,0.9025020406344915
2,100,12.5,48,5,2,2,0.16666666,0.07,0,"[250, 30]","[13, 3]","[10, 5]",2.0667538938081687,0.9355346121179478,0.9122526101913255
2,100,12.5,48,5,2,2,0.16666666,0.08,0,"[250, 30]","[13, 3]","[10, 5]",2.0686399235976385,0.9226595141509353,0.9036669370124252
2,100,12.5,48,5,2,2,0.16666666,0.09,0,"[250, 30]","[13, 3]","[10, 5]",2.067095220092458,0.9307529607557274,0.8984040349845884
2,100,12.5,48,5,2,2,0.16666666,0.1,0,"[250, 30]","[13, 3]","[10, 5]",2.0662844048899625,0.9247593318750731,0.9039703419563533
2,100,12.5,48,5,2,2,0.16666666,0.11,0,"[250, 30]","[13, 3]","[10, 5]",2.0594222929133537,0.9269949997261111,0.8953694843964211
2,100,12.5,48,5,2,2,0.16666666,0.12,0,"[250, 30]","[13, 3]","[10, 5]",2.0586575557109597,0.9252847325860238,0.9089955823521281
2,100,12.5,48,5,2,2,0.16666666,0.13,0,"[250, 30]","[13, 3]","[10, 5]",2.058833831090932,0.926548026696695,0.8981150672590028
2,100,12.5,48,5,2,2,0.16666666,0.14,0,"[250, 30]","[13, 3]","[10, 5]",2.05262970592062,0.93886394522571,0.9033920540627495
2,100,12.5,48,5,2,2,0.16666666,0.15,0,"[250, 30]","[13, 3]","[10, 5]",2.0608559726354914,0.9230593663762565,0.9030764650728318
