2,100,12.5,48,5,2,2,1,0.01,0,"[250, 192]","[13, 8]","[10, 12]",2.6918718596577635,1.042464424703135,1.017003442403235
2,100,12.5,48,5,2,2,1,0.02,0,"[250, 192]","[13, 8]","[10, 13]",2.6698890336767724,1.0436342944866541,1.0014905850317752
2,100,12.5,48,5,2,2,1,0.03,0,"[250, 192]","[13, 8]","[10, 13]",2.646470612293875,1.046737312422093,1.008529445827927
2,100,12.5,48,5,2,2,1,0.04,0,"[250, 192]","[13, 8]","[10, 13]",2.561807281518626,1.033040062533766,1.000400764086133
2,100,12.5,48,5,2,2,1,0.05,0,"[250, 192]","[13, 8]","[10, 13]",2.5560587293167467,1.0249118666236323,0.9995714570740478
2,100,12.5,48,5,2,2,1,0.06,0,"[250, 192]","[13, 8]","[10, 13]",2.505649850485717,1.0312256077454554,1.0007918278626182
2,100,12.5,48,5,2,2,1,0.07,0,"[250, 192]","[13, 8]","[10, 13]",2.4315566056722466,1.034469828080309,0.9853348718383291
2,100,12.5,48,5,2,2,1,0.08,0,"[250, 192]","[13, 8]","[10, 14]",2.374500785215494,1.0070332112018854,0.9808377827419545
2,100,12.5,48,5,2,2,1,0.09,0,"[250, 192]","[13, 8]","[10, 14]",2.312782369767009,1.0158237516269362,0.9836871436792867
2,100,12.5,48,5,2,2,1,0.1,0,"[250, 192]","[13, 8]","[10, 14]",2.3392721696806706,0.9980840640422701,0.9859602325130533
2,100,12.5,48,5,2,2,1,0.11,0,"[250, 192]","[13, 8]","[10, 14]",2.2847225880825066,1.015037650146436,0.9643454706142197
2,100,12.5,48,5,2,2,1,0.12,0,"[250, 192]","[13, 8]","[10, 14]",2.240118337503213,1.0090914618699065,0.9726776893097752
2,100,12.5,48,5,2,2,1,0.13,0,"[250, 192]","[13, 8]","[10, 15]",2.2303045770896976,1.00892390680407,0.9747689477925521
2,100,12.5,48,5,2,2,1,0.14,0,"[250, 192]","[13, 8]","[10, 15]",2.1959652329441655,0.9961824909774579,0.9660737747679871
2,100,12.5,48,5,2,2,1,0.15,0,"[250, 192]","[13, 8]","[10, 15]",2.137564533487934,0.9967470987574423,0.9666357525191832
2,100,12.5,48,5,2,2,1,0.16,0,"[250, 192]","[13, 8]","[10, 15]",2.1297187941555515,0.9958927693225248,0.9492832604550767
2,100,12.5,48,5,2,2,1,0.17,0,"[250, 192]","[13, 8]","[10, 16]",2.1299792182335535,0.990571384810543,0.9529700512063951
2,100,12.5,48,5,2,2,1,0.18,0,"[250, 192]","[13, 8]","[10, 16]",2.1123390141868557,0.9867461446028324,0.9529133949119679
2,100,12.5,48,5,2,2,1,0.19,0,"[250, 192]","[13, 8]","[10, 16]",2.0911652072271063,0.9775308588646257,0.9430853607884241
2,100,12.5,48,5,2,2,1,0.2,0,"[250, 192]","[13, 8]","[10, 16]",2.0990977247001164,0.9957154390369451,0.9433165412260692
2,100,12.5,48,5,2,2,1,0.21,0,"[250, 192]","[13, 8]","[10, 17]",2.0972656434050276,0.984384557254125,0.9296943846375707
2,100,12.5,48,5,2,2,1,0.22,0,"[250, 192]","[13, 8]","[10, 17]",2.0842086458100786,0.9703867419467187,0.9306796653135858
2,100,12.5,48,5,2,2,1,0.23,0,"[250, 192]","[13, 8]","[10, 17]",2.073936319292012,0.9657441516801645,0.9278614175646768
2,100,12.5,48,5,2,2,1,0.24,0,"[250, 192]","[13, 8]","[10, 18]",2.060395239380742,0.9754727360078965,0.927679434325536
2,100,12.5,48,5,2,2,1,0.25,0,"[250, 192]","[13, 8]","[10, 18]",2.071886754981498,0.9715254187574085,0.9213581459675064
2,100,12.5,48,5,2,2,1,0.26,0,"[250, 192]","[13, 8]","[10, 18]",2.062133220871592,0.9667565412556005,0.9276917606646475
2,100,12.5,48,5,2,2,1,0.27,0,"[250, 192]","[13, 8]","[10, 19]",2.0596166816666135,0.9645590156706734,0.9302884643944593
2,100,12.5,48,5,2,2,1,0.28,0,"[250, 192]","[13, 8]","[10, 19]",2.0542082149460867,0.9500669952136565,0.9184926974342993
2,100,12.5,48,5,2,2,1,0.29,0,"[250, 192]","[13, 8]","[10, 19]",2.0615699466998247,0.95032297086855,0.9205459257751956
2,100,12.5,48,5,2,2,1,0.3,0,"[250, 192]","[13, 8]","[10, 20]",2.0474873124691717,0.955433409405629,0.9156921402272855
2,100,12.5,48,5,2,2,1,0.31,0,"[250, 192]","[13, 8]","[10, 20]",2.054225318220886,0.9602773312916314,0.9126612249532481
2,100,12.5,48,5,2,2,1,0.32,0,"[250, 192]","[13, 8]","[10, 21]",2.0403242397270325,0.9557162661461294,0.9115976465382144
2,100,12.5,48,5,2,2,1,0.33,0,"[250, 192]","[13, 8]","[10, 21]",2.041432569969685,0.9563895061449459,0.9118428313358451
2,100,12.5,48,5,2,2,1,0.34,0,"[250, 192]","[13, 8]","[10, 21]",2.0452992796434315,0.9482305251790331,0.9078974103838737
2,100,12.5,48,5,2,2,1,0.35,0,"[250, 192]","[13, 8]","[10, 22]",2.034189962655428,0.9486683791059063,0.8992889468786307
2,100,12.5,48,5,2,2,1,0.36,0,"[250, 192]","[13, 8]","[10, 22]",2.037969657731659,0.9495143098584441,0.9012238604901425
2,100,12.5,48,5,2,2,1,0.37,0,"[250, 192]","[13, 8]","[10, 23]",2.029853986641931,0.9402658830339449,0.9082910277681556
2,100,12.5,48,5,2,2,1,0.38,0,"[250, 192]","[13, 8]","[10, 23]",2.0345619970104356,0.9517577477902965,0.8989047284305169
2,100,12.5,48,5,2,2,1,0.39,0,"[250, 192]","[13, 8]","[10, 24]",2.0383898475482676,0.9484339363072732,0.8946639942185333
2,100,12.5,48,5,2,2,1,0.4,0,"[250, 192]","[13, 8]","[10, 24]",2.0292910420973502,0.9407907592720101,0.8952497588399018
2,100,12.5,48,5,2,2,1,0.41,0,"[250, 192]","[13, 8]","[10, 25]",2.0332258760690225,0.9407332203379737,0.9012097835954189
2,100,12.5,48,5,2,2,1,0.42,0,"[250, 192]","[13, 8]","[10, 25]",2.026915590124496,0.9329303446913699,0.8970193369887733
2,100,12.5,48,5,2,2,1,0.43,0,"[250, 192]","[13, 8]","[10, 26]",2.032219182532938,0.9389190187314447,0.8958672358391446
2,100,12.5,48,5,2,2,1,0.44,0,"[250, 192]","[13, 8]","[10, 26]",2.032369680930244,0.9377713846335721,0.8846103058456911
2,100,12.5,48,5,2,2,1,0.45,0,"[250, 192]","[13, 8]","[10, 27]",2.0328973917435094,0.9306236074403158,0.8946277063544675
