60,12.5,48,5,2,2,0.333333,0.8,0,1.7663327097832497,"[125, 31]","[19, 19]"
61,12.5,48,5,2,2,0.333333,0.8,0,2.3217238028699194,"[125, 31]","[18, 20]"
62,12.5,48,5,2,2,0.333333,0.8,0,3.1467767126645483,"[125, 31]","[18, 19]"
63,12.5,48,5,2,2,0.333333,0.8,0,4.031269732077481,"[125, 31]","[17, 20]"
64,12.5,48,5,2,2,0.333333,0.8,0,4.634125067962754,"[125, 31]","[16, 21]"
65,12.5,48,5,2,2,0.333333,0.8,0,4.888579992469224,"[125, 31]","[16, 20]"
66,12.5,48,5,2,2,0.333333,0.8,0,4.9135360466166755,"[125, 31]","[15, 21]"
67,12.5,48,5,2,2,0.333333,0.8,0,4.8348783167593385,"[125, 31]","[15, 22]"
68,12.5,48,5,2,2,0.333333,0.8,0,4.706345339267744,"[125, 31]","[15, 22]"
69,12.5,48,5,2,2,0.333333,0.8,0,4.5617377787291025,"[125, 31]","[14, 22]"
70,12.5,48,5,2,2,0.333333,0.8,0,4.415248432005354,"[125, 31]","[14, 23]"
71,12.5,48,5,2,2,0.333333,0.8,0,4.269616417618683,"[125, 31]","[14, 24]"
72,12.5,48,5,2,2,0.333333,0.8,0,4.13006157489786,"[125, 31]","[13, 23]"
73,12.5,48,5,2,2,0.333333,0.8,0,4.0004474472737614,"[125, 31]","[13, 24]"
74,12.5,48,5,2,2,0.333333,0.8,0,3.8770195987243534,"[125, 31]","[13, 23]"
75,12.5,48,5,2,2,0.333333,0.8,0,3.760125944734652,"[125, 31]","[13, 23]"
76,12.5,48,5,2,2,0.333333,0.8,0,3.650459414350624,"[125, 31]","[12, 23]"
77,12.5,48,5,2,2,0.333333,0.8,0,3.550369110648569,"[125, 31]","[12, 23]"
78,12.5,48,5,2,2,0.333333,0.8,0,3.4558387062416496,"[125, 31]","[12, 22]"
79,12.5,48,5,2,2,0.333333,0.8,0,3.3666271486256427,"[125, 31]","[12, 22]"
80,12.5,48,5,2,2,0.333333,0.8,0,3.2824608387617,"[125, 31]","[12, 22]"
81,12.5,48,5,2,2,0.333333,0.8,0,3.2030527105167277,"[125, 31]","[12, 22]"
82,12.5,48,5,2,2,0.333333,0.8,0,3.129787705946006,"[125, 31]","[11, 21]"
83,12.5,48,5,2,2,0.333333,0.8,0,3.0613904127499536,"[125, 31]","[11, 21]"
84,12.5,48,5,2,2,0.333333,0.8,0,2.996582730162476,"[125, 31]","[11, 21]"
85,12.5,48,5,2,2,0.333333,0.8,0,2.935145100142197,"[125, 31]","[11, 20]"
86,12.5,48,5,2,2,0.333333,0.8,0,2.8768681260751547,"[125, 31]","[11, 20]"
87,12.5,48,5,2,2,0.333333,0.8,0,2.8215535347527894,"[125, 31]","[11, 20]"
88,12.5,48,5,2,2,0.333333,0.8,0,2.7690145603274177,"[125, 31]","[11, 19]"
89,12.5,48,5,2,2,0.333333,0.8,0,2.719075943546932,"[125, 31]","[11, 19]"
90,12.5,48,5,2,2,0.333333,0.8,0,2.672828670877668,"[125, 31]","[10, 19]"
91,12.5,48,5,2,2,0.333333,0.8,0,2.6290005517550745,"[125, 31]","[10, 18]"
92,12.5,48,5,2,2,0.333333,0.8,0,2.5871481192249686,"[125, 31]","[10, 18]"
93,12.5,48,5,2,2,0.333333,0.8,0,2.5471557527248527,"[125, 31]","[10, 18]"
94,12.5,48,5,2,2,0.333333,0.8,0,2.5089151604532427,"[125, 31]","[10, 18]"
