Player ID,Arrival Date,Exit Location,Descision date 0,Descision date 1,Descision date 2,Server Used for Station  0,Server Used for Station  1,Service Start Time for Station 0,Service Start Time for Station 1,Service Time for Station  0,Service Time for Station  1,Service End Time for Station 0,Service End Time for Station 1,Skip Decision for Station 0,Skip Decision for Station 1,Wait for Station 0,Wait for Station 1,Cost for Station 0,Cost for Station 1,Station 0 Expected Cost,Station 1 Expected Cost,Decision at 0,Decision at 1
0,0.4167287577769061,0,0.4167287577769061,DNF,DNF,0,DNF,0.4167287577769061,DNF,0.42725042141892206,DNF,0.8439791791958282,DNF,False,DNF,0.0,DNF,0.42725042141892206,DNF,0,DNF,Correct,DNF
1,0.9067515935945918,1,0.9067515935945918,1.4217670574194226,DNF,1,0,0.9067515935945918,1.4217670574194226,0.5150154638248309,3.2503491565394587,1.4217670574194226,4.672116213958882,False,False,0.0,0.0,0.5150154638248309,3.2503491565394587,1.0,0,Correct,Incorrect
2,2.316657281317261,1,2.316657281317261,3.7155983732662423,DNF,0,1,2.316657281317261,3.7155983732662423,1.3989410919489815,0.19511749249619387,3.7155983732662423,3.910715865762436,False,False,0.0,0.0,1.3989410919489815,0.19511749249619387,1.0,1.0,Correct,Correct
3,3.671844815263968,1,3.671844815263968,6.365520870387156,DNF,1,1,3.671844815263968,6.365520870387156,2.693676055123188,1.5205742031582492,6.365520870387156,7.886095073545405,False,False,0.0,0.0,2.693676055123188,1.5205742031582492,1.0,1.0,Correct,Incorrect
4,3.701951117276829,0,3.701951117276829,DNF,DNF,0,DNF,3.7155983732662423,DNF,0.27589775990704973,DNF,3.991496133173292,DNF,False,DNF,0.01364725598941341,DNF,0.28954501589646314,DNF,1.0,DNF,Correct,DNF
5,3.8050641574525517,0,3.8050641574525517,DNF,DNF,0,DNF,3.991496133173292,DNF,0.44838120867413084,DNF,4.439877341847423,DNF,False,DNF,0.18643197572074044,DNF,0.6348131843948712,DNF,1.5,DNF,Correct,DNF
6,3.833994327347383,0,3.833994327347383,DNF,DNF,0,DNF,4.439877341847423,DNF,1.3333485642144192,DNF,5.7732259060618425,DNF,False,DNF,0.6058830145000402,DNF,1.9392315787144594,DNF,1.5,DNF,Correct,DNF
7,3.965201646372533,1,3.965201646372533,3.965201646372533,DNF,N/A,1,N\A,3.965201646372533,0,0.028819701851577118,N/A,3.99402134822411,True,False,0,0.0,10,0.028819701851577118,2.5,1.0,Correct,Correct
8,4.500803120062484,1,4.500803120062484,6.607411589979172,DNF,0,0,5.7732259060618425,6.607411589979172,0.8341856839173298,0.3779829393603621,6.607411589979172,6.985394529339534,False,False,1.2724227859993587,0.0,2.1066084699166883,0.3779829393603621,2.0,1.0,Correct,Correct
9,4.916818076091636,0,4.916818076091636,DNF,DNF,1,DNF,6.365520870387156,DNF,3.0124012390252104,DNF,9.377922109412367,DNF,False,DNF,1.44870279429552,DNF,4.46110403332073,DNF,2.0,DNF,Correct,DNF
10,4.9265903508035365,1,4.9265903508035365,4.9265903508035365,DNF,N/A,1,N\A,4.9265903508035365,0,0.057538625138951055,N/A,4.984128975942488,True,False,0,0.0,10,0.057538625138951055,2.5,1.0,Correct,Correct
11,6.150222996462209,1,6.150222996462209,7.1602131872613874,DNF,0,0,6.607411589979172,7.271445047061581,0.552801597282215,0.4741344848856172,7.1602131872613874,7.7455795319471985,False,False,0.45718859351696306,0.11123185980019379,1.009990190799178,0.5853663446858111,2.0,1.5,Correct,Correct
12,6.187806209185764,1,6.187806209185764,6.187806209185764,DNF,N/A,0,N\A,6.187806209185764,0,0.23696065343243128,N/A,6.4247668626181955,True,False,0,0.0,10,0.23696065343243128,2.5,1.0,Correct,Correct
13,6.62190608745723,1,6.62190608745723,9.65651915147618,DNF,0,0,7.1602131872613874,9.65651915147618,2.4963059642147933,0.683180453348739,9.65651915147618,10.339699604824919,False,False,0.5383070998041575,0.0,3.034613064018951,0.683180453348739,2.0,1.5,Correct,Correct
14,6.735999542152258,0,6.735999542152258,DNF,DNF,1,DNF,9.377922109412367,DNF,0.8947337966071137,DNF,10.27265590601948,DNF,False,DNF,2.641922567260109,DNF,3.536656363867223,DNF,1.5,DNF,Correct,DNF
15,6.889079834173869,1,6.889079834173869,6.889079834173869,DNF,N/A,0,N\A,6.985394529339534,0,0.28605051772204704,N/A,7.271445047061581,True,False,0,0.09631469516566504,10,0.3823652128877121,2.5,1.0,Correct,Correct
