Player ID,Arrival Date,Exit Location,Descision date 0,Descision date 1,Descision date 2,Server Used for Station  0,Server Used for Station  1,Service Start Time for Station 0,Service Start Time for Station 1,Service Time for Station  0,Service Time for Station  1,Service End Time for Station 0,Service End Time for Station 1,Skip Decision for Station 0,Skip Decision for Station 1,Wait for Station 0,Wait for Station 1,Cost for Station 0,Cost for Station 1,Station 0 Expected Cost,Station 1 Expected Cost,Decision at 0,Decision at 1
0,25.881003536262035,1,25.881003536262035,26.22322623740744,DNF,0,0,25.881003536262035,26.22322623740744,0.34222270114540587,0.9308769483342371,26.22322623740744,27.15410318574168,False,False,0.0,0.0,0.34222270114540587,0.9308769483342371,0,0,Correct,Correct
1,32.79921128439518,1,32.79921128439518,37.81042692688299,DNF,1,1,32.79921128439518,37.81042692688299,5.011215642487813,0.3856142053579774,37.81042692688299,38.196041132240964,False,False,0.0,0.0,5.011215642487813,0.3856142053579774,1.0,1.0,Correct,Correct
2,66.72126872440151,0,66.72126872440151,DNF,DNF,0,DNF,66.72126872440151,DNF,1.742668336769497,DNF,68.46393706117101,DNF,False,DNF,0.0,DNF,1.742668336769497,DNF,1.0,DNF,Correct,DNF
3,76.42371890458185,1,76.42371890458185,76.93451583905745,DNF,1,0,76.42371890458185,76.93451583905745,0.5107969344756065,1.1640271341647535,76.93451583905745,78.09854297322221,False,False,0.0,0.0,0.5107969344756065,1.1640271341647535,1.0,1.0,Correct,Incorrect
4,81.15631820312234,0,81.15631820312234,DNF,DNF,0,DNF,81.15631820312234,DNF,1.087054330841513,DNF,82.24337253396385,DNF,False,DNF,0.0,DNF,1.087054330841513,DNF,1.0,DNF,Correct,DNF
5,117.9227442383841,1,117.9227442383841,117.92292320986968,DNF,1,1,117.9227442383841,117.92292320986968,0.00017897148557837776,1.1082312846947233,117.92292320986968,119.0311544945644,False,False,0.0,0.0,0.00017897148557837776,1.1082312846947233,1.0,1.0,Correct,Incorrect
6,132.55457212018845,1,132.55457212018845,133.1557106630873,DNF,0,0,132.55457212018845,133.1557106630873,0.6011385428988459,0.16479475322266696,133.1557106630873,133.32050541630997,False,False,0.0,0.0,0.6011385428988459,0.16479475322266696,1.0,1.0,Correct,Correct
7,134.002832650891,0,134.002832650891,DNF,DNF,1,DNF,134.002832650891,DNF,0.016908609167923964,DNF,134.01974126005894,DNF,False,DNF,0.0,DNF,0.016908609167923964,DNF,1.0,DNF,Correct,DNF
8,175.1542368090646,1,175.1542368090646,176.82765088587752,DNF,0,1,175.1542368090646,176.82765088587752,1.6734140768129082,0.5007190265282474,176.82765088587752,177.32836991240578,False,False,0.0,0.0,1.6734140768129082,0.5007190265282474,1.0,1.0,Correct,Correct
9,181.39856947420623,0,181.39856947420623,DNF,DNF,1,DNF,181.39856947420623,DNF,2.0501266684058264,DNF,183.44869614261205,DNF,False,DNF,0.0,DNF,2.0501266684058264,DNF,1.0,DNF,Correct,DNF
10,184.25399442697554,0,184.25399442697554,DNF,DNF,0,DNF,184.25399442697554,DNF,0.17192852357608082,DNF,184.4259229505516,DNF,False,DNF,0.0,DNF,0.17192852357608082,DNF,1.0,DNF,Correct,DNF
11,185.3836377793928,1,185.3836377793928,185.59091445233864,DNF,1,0,185.3836377793928,185.59091445233864,0.20727667294582242,0.5925888181200011,185.59091445233864,186.18350327045863,False,False,0.0,0.0,0.20727667294582242,0.5925888181200011,1.0,1.0,Correct,Correct
12,188.8829541498004,1,188.8829541498004,188.9365147268012,DNF,0,1,188.8829541498004,188.9365147268012,0.05356057700077659,0.09025174690766402,188.9365147268012,189.02676647370885,False,False,0.0,0.0,0.05356057700077659,0.09025174690766402,1.0,1.0,Correct,Correct
