Player ID,Arrival Date,Exit Location,Descision date 0,Descision date 1,Descision date 2,Server Used for Station  0,Server Used for Station  1,Service Start Time for Station 0,Service Start Time for Station 1,Service Time for Station  0,Service Time for Station  1,Service End Time for Station 0,Service End Time for Station 1,Skip Decision for Station 0,Skip Decision for Station 1,Wait for Station 0,Wait for Station 1,Cost for Station 0,Cost for Station 1,Station 0 Expected Cost,Station 1 Expected Cost,Decision at 0,Decision at 1
0,1.3870540766788588,0,1.3870540766788588,DNF,DNF,0,DNF,1.3870540766788588,DNF,1.5812401447313589,DNF,2.9682942214102175,DNF,False,DNF,0.0,DNF,1.5812401447313589,DNF,0,DNF,Correct,DNF
1,4.5991316485228655,0,4.5991316485228655,DNF,DNF,1,DNF,4.5991316485228655,DNF,0.6725865353833312,DNF,5.271718183906197,DNF,False,DNF,0.0,DNF,0.6725865353833312,DNF,1.0,DNF,Correct,DNF
2,5.516147012233596,0,5.516147012233596,DNF,DNF,0,DNF,5.516147012233596,DNF,0.540003572017193,DNF,6.056150584250789,DNF,False,DNF,0.0,DNF,0.540003572017193,DNF,1.0,DNF,Correct,DNF
3,6.617682647347269,0,6.617682647347269,DNF,DNF,1,DNF,6.617682647347269,DNF,2.858379025027927,DNF,9.476061672375197,DNF,False,DNF,0.0,DNF,2.858379025027927,DNF,1.0,DNF,Correct,DNF
4,9.445045746046883,0,9.445045746046883,DNF,DNF,0,DNF,9.445045746046883,DNF,0.223048497107795,DNF,9.668094243154679,DNF,False,DNF,0.0,DNF,0.223048497107795,DNF,1.0,DNF,Correct,DNF
5,10.183118705815142,0,10.183118705815142,DNF,DNF,1,DNF,10.183118705815142,DNF,1.4575263725426872,DNF,11.64064507835783,DNF,False,DNF,0.0,DNF,1.4575263725426872,DNF,1.0,DNF,Correct,DNF
6,10.648612745895065,0,10.648612745895065,DNF,DNF,0,DNF,10.648612745895065,DNF,1.3399243311359286,DNF,11.988537077030994,DNF,False,DNF,0.0,DNF,1.3399243311359286,DNF,1.0,DNF,Correct,DNF
7,11.75134267778396,0,11.75134267778396,DNF,DNF,1,DNF,11.75134267778396,DNF,1.4518775102245203,DNF,13.20322018800848,DNF,False,DNF,0.0,DNF,1.4518775102245203,DNF,1.0,DNF,Correct,DNF
8,14.67432870853299,0,14.67432870853299,DNF,DNF,0,DNF,14.67432870853299,DNF,0.6665565028977904,DNF,15.34088521143078,DNF,False,DNF,0.0,DNF,0.6665565028977904,DNF,1.0,DNF,Correct,DNF
9,20.219166303848027,0,20.219166303848027,DNF,DNF,1,DNF,20.219166303848027,DNF,2.1760555984231105,DNF,22.39522190227114,DNF,False,DNF,0.0,DNF,2.1760555984231105,DNF,1.0,DNF,Correct,DNF
10,23.76852117652625,0,23.76852117652625,DNF,DNF,0,DNF,23.76852117652625,DNF,1.9037685122674965,DNF,25.672289688793747,DNF,False,DNF,0.0,DNF,1.9037685122674965,DNF,1.0,DNF,Correct,DNF
11,27.454107448108093,0,27.454107448108093,DNF,DNF,1,DNF,27.454107448108093,DNF,1.7872150371559088,DNF,29.241322485264003,DNF,False,DNF,0.0,DNF,1.7872150371559088,DNF,1.0,DNF,Correct,DNF
12,28.8174497523626,0,28.8174497523626,DNF,DNF,0,DNF,28.8174497523626,DNF,0.25353544471746525,DNF,29.070985197080063,DNF,False,DNF,0.0,DNF,0.25353544471746525,DNF,1.0,DNF,Correct,DNF
13,32.61293622223634,0,32.61293622223634,DNF,DNF,0,DNF,32.61293622223634,DNF,0.9433857657084602,DNF,33.556321987944806,DNF,False,DNF,0.0,DNF,0.9433857657084602,DNF,1.0,DNF,Correct,DNF
14,32.798234934902936,0,32.798234934902936,DNF,DNF,1,DNF,32.798234934902936,DNF,0.7681079618282131,DNF,33.56634289673115,DNF,False,DNF,0.0,DNF,0.7681079618282131,DNF,1.0,DNF,Correct,DNF
15,34.198764011972834,0,34.198764011972834,DNF,DNF,0,DNF,34.198764011972834,DNF,1.1388841326383083,DNF,35.337648144611144,DNF,False,DNF,0.0,DNF,1.1388841326383083,DNF,1.0,DNF,Correct,DNF
16,35.5438501181673,0,35.5438501181673,DNF,DNF,1,DNF,35.5438501181673,DNF,0.37720424138599074,DNF,35.92105435955329,DNF,False,DNF,0.0,DNF,0.37720424138599074,DNF,1.0,DNF,Correct,DNF
