26,0.004314823150634766
27,0.003025815963745117
28,0.00472991943359375
2,0.00010672950744628906
3,0.00012635650634765626
4,0.00016418533325195312
5,0.00018107223510742187
29,0.005477752685546875
6,0.00031092643737792966
7,0.00035769577026367185
30,0.005522121429443359
8,0.0005226783752441406
9,0.0007142818450927734
10,0.0006342704772949218
31,0.008014368057250977
11,0.00068876953125
32,0.007277353286743164
12,0.0012696128845214843
33,0.010220165252685548
34,0.010957679748535155
13,0.0015046401977539061
35,0.005178119659423828
14,0.0018176956176757812
36,0.011589517593383789
15,0.0008513805389404297
37,0.013427047729492188
38,0.013738203048706054
39,0.01295879364013672
16,0.0015254653930664062
40,0.008342247009277343
17,0.0019201278686523438
18,0.0021032886505126954
41,0.016592121124267577
19,0.0018647670745849609
42,0.017035160064697265
20,0.0017786159515380858
43,0.011279926300048829
21,0.0028262481689453126
44,0.017600631713867186
22,0.003168336868286133
45,0.013577518463134765
23,0.003038991928100586
46,0.02057199478149414
47,0.019204378128051758
48,0.01867499351501465
24,0.003485809326171875
49,0.02403402328491211
25,0.002823944091796875
50,0.01647616386413574
51,0.019447803497314453
26,0.004478464126586914
52,0.025274991989135742
53,0.02849602699279785
27,0.0032113361358642577
54,0.028618001937866212
55,0.018107032775878905
56,0.027478408813476563
28,0.004907567977905273
57,0.03321142196655273
58,0.033395004272460935
59,0.014693975448608398
60,0.022057199478149415
29,0.0055531997680664065
61,0.03837881088256836
62,0.03831281661987305
30,0.005580207824707031
63,0.036875009536743164
64,0.03073601722717285
65,0.029783201217651368
31,0.007975975036621093
66,0.043659400939941403
67,0.03693623542785644
68,0.044242572784423825
32,0.0072313518524169925
69,0.04940919876098633
70,0.03369016647338867
33,0.010464439392089844
71,0.04716038703918457
34,0.011147518157958985
72,0.047724008560180664
35,0.0053026161193847655
73,0.05609540939331055
36,0.011566123962402343
74,0.056035614013671874
75,0.02277340888977051
37,0.013535356521606446
76,0.0564483642578125
38,0.013878917694091797
77,0.06283278465270996
39,0.01305887222290039
40,0.008513917922973633
78,0.06201043128967285
41,0.016800193786621093
79,0.060629987716674806
80,0.03544659614562988
42,0.01699456214904785
81,0.06955437660217285
43,0.011342639923095704
44,0.018039608001708986
82,0.06971898078918456
45,0.013686676025390625
46,0.02053661346435547
47,0.01910243034362793
83,0.05895380973815918
48,0.018582582473754883
49,0.024149179458618164
84,0.06920242309570312
50,0.01649683952331543
85,0.052935791015625
51,0.01969461441040039
52,0.025400972366333006
86,0.0772019863128662
53,0.028718996047973632
54,0.02874021530151367
55,0.018158626556396485
87,0.07516260147094726
56,0.027712631225585937
57,0.03333258628845215
88,0.07396397590637208
58,0.03360219001770019
59,0.015051984786987304
89,0.08474020957946778
60,0.022433376312255858
61,0.03872737884521484
90,0.05719680786132812
62,0.03832120895385742
91,0.04940676689147949
63,0.03734941482543945
64,0.03112196922302246
92,0.08518157005310059
65,0.030080556869506836
66,0.04399399757385254
93,0.09284396171569824
67,0.03702898025512695
68,0.044836997985839844
94,0.09272279739379882
69,0.0503136157989502
95,0.060597801208496095
70,0.03419404029846192
71,0.04751620292663574
96,0.08004460334777833
72,0.048401594161987305
97,0.10166540145874023
73,0.05642256736755371
74,0.056007766723632814
98,0.09989080429077149
75,0.023404788970947266
99,0.0847546100616455
76,0.05809540748596191
77,0.06293797492980957
100,0.06747522354125976
78,0.06294240951538085
101,0.1100830078125
79,0.0614044189453125
80,0.03606657981872559
81,0.06884021759033203
102,0.1940700054168701
82,0.0697174072265625
83,0.059807777404785156
103,0.183939790725708
84,0.06997761726379395
85,0.053682994842529294
86,0.07695140838623046
104,0.17203783988952637
87,0.07477164268493652
105,0.1349545955657959
88,0.07430539131164551
89,0.08583741188049317
90,0.05789756774902344
106,0.20631661415100097
91,0.05036640167236328
92,0.08386640548706055
107,0.13471641540527343
93,0.09276618957519531
94,0.09219541549682617
108,0.19847302436828612
95,0.06017599105834961
96,0.0828941822052002
109,0.22835359573364258
97,0.10230598449707032
98,0.10008201599121094
110,0.1387326240539551
99,0.08550419807434081
100,0.06812000274658203
111,0.21615500450134278
101,0.10928220748901367
112,0.18905839920043946
102,0.18788361549377441
103,0.18277878761291505
113,0.24605684280395507
104,0.17219944000244142
114,0.23972058296203613
105,0.13640060424804687
115,0.10803980827331543
106,0.20601415634155273
116,0.23223562240600587
107,0.13604979515075682
117,0.26311516761779785
108,0.20023760795593262
109,0.22957959175109863
118,0.2707362174987793
110,0.1392589569091797
119,0.25025358200073244
111,0.21557159423828126
120,0.13684158325195311
112,0.18948440551757811
121,0.2857951641082764
113,0.2478476047515869
122,0.2732245922088623
114,0.23960423469543457
123,0.07002120018005371
115,0.10916738510131836
124,0.2701995849609375
116,0.23267202377319335
125,0.1964184284210205
117,0.2641940116882324
126,0.293887996673584
118,0.2584840297698975
127,0.2925060272216797
119,0.2521193981170654
120,0.13692135810852052
128,0.20236597061157227
121,0.2844526290893555
129,0.32570757865905764
122,0.27387161254882814
130,0.19946579933166503
123,0.07093777656555175
131,0.26495938301086425
124,0.2707469940185547
125,0.19788022041320802
132,0.3140744209289551
126,0.2941597938537598
133,0.3481654167175293
127,0.2915832042694092
134,0.336285400390625
128,0.20199899673461913
135,0.20711736679077147
129,0.32874202728271484
136,0.3091318130493164
130,0.20383658409118652
137,0.3669121742248535
131,0.2654252052307129
132,0.30472378730773925
138,0.35820879936218264
139,0.250125789642334
133,0.3470737934112549
140,0.21326398849487305
134,0.3351163864135742
135,0.20744576454162597
141,0.4009675979614258
136,0.3092800140380859
142,0.3814072132110596
137,0.36959662437438967
143,0.37314677238464355
138,0.3587185859680176
144,0.32507920265197754
139,0.25018739700317383
145,0.2720938205718994
140,0.21209897994995117
146,0.40418300628662107
141,0.39033899307250974
147,0.33920836448669434
142,0.3826303958892822
148,0.39322662353515625
143,0.3728465557098389
149,0.44173316955566405
144,0.32452998161315916
150,0.2708139896392822
