Player ID,Arrival Date,Exit Location,Descision date 0,Descision date 1,Descision date 2,Server Used for Station  0,Server Used for Station  1,Service Start Time for Station 0,Service Start Time for Station 1,Service Time for Station  0,Service Time for Station  1,Service End Time for Station 0,Service End Time for Station 1,Skip Decision for Station 0,Skip Decision for Station 1,Wait for Station 0,Wait for Station 1,Cost for Station 0,Cost for Station 1,Station 0 Expected Cost,Station 1 Expected Cost,Decision at 0,Decision at 1
0,13.320218513795947,0,13.320218513795947,DNF,DNF,0,DNF,13.320218513795947,DNF,2.2662401321765904,DNF,15.586458645972538,DNF,False,DNF,0.0,DNF,2.2662401321765904,DNF,0,DNF,Correct,DNF
1,35.56604713660728,1,35.56604713660728,36.43891096311165,DNF,1,0,35.56604713660728,36.43891096311165,0.8728638265043688,0.688700456733213,36.43891096311165,37.12761141984487,False,False,0.0,0.0,0.8728638265043688,0.688700456733213,1.0,0,Correct,Correct
2,46.50428660620203,1,46.50428660620203,47.37366708237698,DNF,0,1,46.50428660620203,47.37366708237698,0.8693804761749531,1.4753759152962165,47.37366708237698,48.8490429976732,False,False,0.0,0.0,0.8693804761749531,1.4753759152962165,1.0,1.0,Correct,Incorrect
3,48.50560345797851,0,48.50560345797851,DNF,DNF,1,DNF,48.50560345797851,DNF,0.5569605165546455,DNF,49.062563974533155,DNF,False,DNF,0.0,DNF,0.5569605165546455,DNF,1.0,DNF,Correct,DNF
4,54.79487875364574,0,54.79487875364574,DNF,DNF,0,DNF,54.79487875364574,DNF,0.24407631524014053,DNF,55.03895506888588,DNF,False,DNF,0.0,DNF,0.24407631524014053,DNF,1.0,DNF,Correct,DNF
5,56.61269614091051,0,56.61269614091051,DNF,DNF,1,DNF,56.61269614091051,DNF,0.0072566264621812555,DNF,56.61995276737269,DNF,False,DNF,0.0,DNF,0.0072566264621812555,DNF,1.0,DNF,Correct,DNF
6,146.46334296331617,0,146.46334296331617,DNF,DNF,0,DNF,146.46334296331617,DNF,1.4608830323956274,DNF,147.9242259957118,DNF,False,DNF,0.0,DNF,1.4608830323956274,DNF,1.0,DNF,Correct,DNF
7,156.3163978470297,1,156.3163978470297,158.1390506801963,DNF,1,0,156.3163978470297,158.1390506801963,1.8226528331666203,0.26366343280950133,158.1390506801963,158.4027141130058,False,False,0.0,0.0,1.8226528331666203,0.26366343280950133,1.0,1.0,Correct,Correct
8,169.66855876142654,1,169.66855876142654,169.67964615370138,DNF,0,1,169.66855876142654,169.67964615370138,0.011087392274845906,0.5737070264698678,169.67964615370138,170.25335318017125,False,False,0.0,0.0,0.011087392274845906,0.5737070264698678,1.0,1.0,Correct,Correct
9,188.5082461355431,0,188.5082461355431,DNF,DNF,1,DNF,188.5082461355431,DNF,0.40382701936210585,DNF,188.9120731549052,DNF,False,DNF,0.0,DNF,0.40382701936210585,DNF,1.0,DNF,Correct,DNF
10,204.244826051508,0,204.244826051508,DNF,DNF,0,DNF,204.244826051508,DNF,0.7250534825415298,DNF,204.96987953404954,DNF,False,DNF,0.0,DNF,0.7250534825415298,DNF,1.0,DNF,Correct,DNF
11,228.18695027221935,1,228.18695027221935,229.27275702336723,DNF,1,0,228.18695027221935,229.27275702336723,1.0858067511478777,1.192998385426674,229.27275702336723,230.4657554087939,False,False,0.0,0.0,1.0858067511478777,1.192998385426674,1.0,1.0,Correct,Incorrect
12,239.9082138421666,0,239.9082138421666,DNF,DNF,0,DNF,239.9082138421666,DNF,0.543783785297561,DNF,240.45199762746415,DNF,False,DNF,0.0,DNF,0.543783785297561,DNF,1.0,DNF,Correct,DNF
13,280.04652655188187,0,280.04652655188187,DNF,DNF,1,DNF,280.04652655188187,DNF,0.5389895782543467,DNF,280.5855161301362,DNF,False,DNF,0.0,DNF,0.5389895782543467,DNF,1.0,DNF,Correct,DNF
14,298.8939494208901,0,298.8939494208901,DNF,DNF,0,DNF,298.8939494208901,DNF,0.27789574898282593,DNF,299.17184516987294,DNF,False,DNF,0.0,DNF,0.27789574898282593,DNF,1.0,DNF,Correct,DNF
15,340.9837874995801,0,340.9837874995801,DNF,DNF,1,DNF,340.9837874995801,DNF,0.9234521797536437,DNF,341.90723967933377,DNF,False,DNF,0.0,DNF,0.9234521797536437,DNF,1.0,DNF,Correct,DNF
16,343.6734667399978,1,343.6734667399978,344.06452699181585,DNF,0,1,343.6734667399978,344.06452699181585,0.39106025181801246,0.9866607747044358,344.06452699181585,345.0511877665203,False,False,0.0,0.0,0.39106025181801246,0.9866607747044358,1.0,1.0,Correct,Correct
17,345.83617881938574,0,345.83617881938574,DNF,DNF,1,DNF,345.83617881938574,DNF,0.06085594905892256,DNF,345.89703476844466,DNF,False,DNF,0.0,DNF,0.06085594905892256,DNF,1.0,DNF,Correct,DNF
18,384.58665965417697,0,384.58665965417697,DNF,DNF,0,DNF,384.58665965417697,DNF,0.7469626833926195,DNF,385.3336223375696,DNF,False,DNF,0.0,DNF,0.7469626833926195,DNF,1.0,DNF,Correct,DNF
