Player ID,Arrival Date,Exit Location,Descision date 0,Descision date 1,Descision date 2,Server Used for Station  0,Server Used for Station  1,Service Start Time for Station 0,Service Start Time for Station 1,Service Time for Station  0,Service Time for Station  1,Service End Time for Station 0,Service End Time for Station 1,Skip Decision for Station 0,Skip Decision for Station 1,Wait for Station 0,Wait for Station 1,Cost for Station 0,Cost for Station 1,Station 0 Expected Cost,Station 1 Expected Cost,Decision at 0,Decision at 1
0,0.9361738483350396,0,0.9361738483350396,DNF,DNF,0,DNF,0.9361738483350396,DNF,0.5677229519744841,DNF,1.5038968003095237,DNF,False,DNF,0.0,DNF,0.5677229519744841,DNF,0,DNF,Correct,DNF
1,0.9650932962413741,0,0.9650932962413741,DNF,DNF,1,DNF,0.9650932962413741,DNF,2.3350741757764824,DNF,3.3001674720178564,DNF,False,DNF,0.0,DNF,2.3350741757764824,DNF,1.0,DNF,Correct,DNF
2,1.2940750252625404,0,1.2940750252625404,DNF,DNF,0,DNF,1.5038968003095237,DNF,1.3605132588211342,DNF,2.864410059130658,DNF,False,DNF,0.2098217750469833,DNF,1.5703350338681175,DNF,1.0,DNF,Correct,DNF
3,2.063381948362051,0,2.063381948362051,DNF,DNF,0,DNF,2.864410059130658,DNF,0.1871750662231432,DNF,3.0515851253538013,DNF,False,DNF,0.8010281107686072,DNF,0.9882031769917504,DNF,1.5,DNF,Correct,DNF
4,2.5378217908893075,0,2.5378217908893075,DNF,DNF,0,DNF,3.0515851253538013,DNF,1.2664133023576758,DNF,4.317998427711477,DNF,False,DNF,0.5137633344644938,DNF,1.7801766368221696,DNF,1.5,DNF,Correct,DNF
5,4.299816003915887,0,4.299816003915887,DNF,DNF,1,DNF,4.299816003915887,DNF,0.3542345932935996,DNF,4.654050597209487,DNF,False,DNF,0.0,DNF,0.3542345932935996,DNF,2.0,DNF,Correct,DNF
6,4.434807924065608,0,4.434807924065608,DNF,DNF,0,DNF,4.434807924065608,DNF,0.3979980476815637,DNF,4.832805971747172,DNF,False,DNF,0.0,DNF,0.3979980476815637,DNF,1.5,DNF,Correct,DNF
7,6.097291402885265,0,6.097291402885265,DNF,DNF,1,DNF,6.097291402885265,DNF,0.4894245949016463,DNF,6.586715997786912,DNF,False,DNF,0.0,DNF,0.4894245949016463,DNF,1.5,DNF,Correct,DNF
8,8.13072108816479,0,8.13072108816479,DNF,DNF,0,DNF,8.13072108816479,DNF,0.329356275804028,DNF,8.460077363968818,DNF,False,DNF,0.0,DNF,0.329356275804028,DNF,1.0,DNF,Correct,DNF
9,9.402629120196247,0,9.402629120196247,DNF,DNF,1,DNF,9.402629120196247,DNF,2.7604488868288213,DNF,12.163078007025067,DNF,False,DNF,0.0,DNF,2.7604488868288213,DNF,1.0,DNF,Correct,DNF
10,10.150591766632957,0,10.150591766632957,DNF,DNF,0,DNF,10.150591766632957,DNF,1.5866578529134079,DNF,11.737249619546365,DNF,False,DNF,0.0,DNF,1.5866578529134079,DNF,1.0,DNF,Correct,DNF
11,11.65920878403921,0,11.65920878403921,DNF,DNF,0,DNF,11.737249619546365,DNF,1.8706230167128122,DNF,13.607872636259177,DNF,False,DNF,0.07804083550715468,DNF,1.9486638522199669,DNF,1.0,DNF,Correct,DNF
12,12.703277069078922,0,12.703277069078922,DNF,DNF,1,DNF,12.703277069078922,DNF,0.8756825483596258,DNF,13.578959617438548,DNF,False,DNF,0.0,DNF,0.8756825483596258,DNF,1.5,DNF,Correct,DNF
13,13.478894964934115,0,13.478894964934115,DNF,DNF,1,DNF,13.578959617438548,DNF,0.4876975107031616,DNF,14.06665712814171,DNF,False,DNF,0.10006465250443242,DNF,0.587762163207594,DNF,1.5,DNF,Correct,DNF
14,16.254841521465828,0,16.254841521465828,DNF,DNF,0,DNF,16.254841521465828,DNF,1.3299776669635337,DNF,17.58481918842936,DNF,False,DNF,0.0,DNF,1.3299776669635337,DNF,1.5,DNF,Correct,DNF
15,19.242069897612218,0,19.242069897612218,DNF,DNF,1,DNF,19.242069897612218,DNF,0.6891260711054087,DNF,19.931195968717628,DNF,False,DNF,0.0,DNF,0.6891260711054087,DNF,1.0,DNF,Correct,DNF
16,19.609491051519406,0,19.609491051519406,DNF,DNF,0,DNF,19.609491051519406,DNF,0.9361848494784438,DNF,20.54567590099785,DNF,False,DNF,0.0,DNF,0.9361848494784438,DNF,1.0,DNF,Correct,DNF
17,21.442943020255804,0,21.442943020255804,DNF,DNF,1,DNF,21.442943020255804,DNF,0.06646924421544285,DNF,21.509412264471248,DNF,False,DNF,0.0,DNF,0.06646924421544285,DNF,1.0,DNF,Correct,DNF
18,21.642760980737457,0,21.642760980737457,DNF,DNF,0,DNF,21.642760980737457,DNF,0.4198324877554197,DNF,22.062593468492878,DNF,False,DNF,0.0,DNF,0.4198324877554197,DNF,1.0,DNF,Correct,DNF
19,22.026248402755886,0,22.026248402755886,DNF,DNF,1,DNF,22.026248402755886,DNF,2.3327125924441496,DNF,24.358960995200036,DNF,False,DNF,0.0,DNF,2.3327125924441496,DNF,1.0,DNF,Correct,DNF
20,22.193569218362637,0,22.193569218362637,DNF,DNF,0,DNF,22.193569218362637,DNF,0.03315941578665758,DNF,22.226728634149293,DNF,False,DNF,0.0,DNF,0.03315941578665758,DNF,1.0,DNF,Correct,DNF
21,22.854513135993223,0,22.854513135993223,DNF,DNF,0,DNF,22.854513135993223,DNF,0.1279706474868395,DNF,22.982483783480063,DNF,False,DNF,0.0,DNF,0.1279706474868395,DNF,1.0,DNF,Correct,DNF
22,24.04949924695309,0,24.04949924695309,DNF,DNF,0,DNF,24.04949924695309,DNF,0.26026853612979023,DNF,24.30976778308288,DNF,False,DNF,0.0,DNF,0.26026853612979023,DNF,1.0,DNF,Correct,DNF
23,24.168875756914407,0,24.168875756914407,DNF,DNF,0,DNF,24.30976778308288,DNF,1.1205629184520347,DNF,25.430330701534913,DNF,False,DNF,0.14089202616847274,DNF,1.2614549446205074,DNF,1.0,DNF,Correct,DNF
24,24.895663326647753,0,24.895663326647753,DNF,DNF,1,DNF,24.895663326647753,DNF,0.13434925814773044,DNF,25.030012584795482,DNF,False,DNF,0.0,DNF,0.13434925814773044,DNF,1.5,DNF,Correct,DNF
25,25.70994735664275,0,25.70994735664275,DNF,DNF,1,DNF,25.70994735664275,DNF,2.0826138156162783,DNF,27.792561172259028,DNF,False,DNF,0.0,DNF,2.0826138156162783,DNF,1.5,DNF,Correct,DNF
26,26.511574187644275,0,26.511574187644275,DNF,DNF,0,DNF,26.511574187644275,DNF,0.5050518482352294,DNF,27.016626035879504,DNF,False,DNF,0.0,DNF,0.5050518482352294,DNF,1.0,DNF,Correct,DNF
27,27.265970778391907,0,27.265970778391907,DNF,DNF,0,DNF,27.265970778391907,DNF,0.21561988227403298,DNF,27.48159066066594,DNF,False,DNF,0.0,DNF,0.21561988227403298,DNF,1.0,DNF,Correct,DNF
28,27.382191323492233,0,27.382191323492233,DNF,DNF,0,DNF,27.48159066066594,DNF,0.46846247633020416,DNF,27.950053136996143,DNF,False,DNF,0.09939933717370764,DNF,0.5678618135039117,DNF,1.0,DNF,Correct,DNF
29,28.652077500580383,0,28.652077500580383,DNF,DNF,1,DNF,28.652077500580383,DNF,1.174713143691251,DNF,29.826790644271632,DNF,False,DNF,0.0,DNF,1.174713143691251,DNF,1.5,DNF,Correct,DNF
30,28.72498424051296,0,28.72498424051296,DNF,DNF,0,DNF,28.72498424051296,DNF,0.5717127759044175,DNF,29.296697016417376,DNF,False,DNF,0.0,DNF,0.5717127759044175,DNF,1.0,DNF,Correct,DNF
31,30.576182214941763,0,30.576182214941763,DNF,DNF,0,DNF,30.576182214941763,DNF,1.4078305665973763,DNF,31.98401278153914,DNF,False,DNF,0.0,DNF,1.4078305665973763,DNF,1.0,DNF,Correct,DNF
32,30.658601576575904,0,30.658601576575904,DNF,DNF,1,DNF,30.658601576575904,DNF,0.09536027584363706,DNF,30.75396185241954,DNF,False,DNF,0.0,DNF,0.09536027584363706,DNF,1.0,DNF,Correct,DNF
33,30.843359956163418,0,30.843359956163418,DNF,DNF,1,DNF,30.843359956163418,DNF,0.4977250755068402,DNF,31.341085031670257,DNF,False,DNF,0.0,DNF,0.4977250755068402,DNF,1.0,DNF,Correct,DNF
34,31.47520861369042,0,31.47520861369042,DNF,DNF,1,DNF,31.47520861369042,DNF,0.9020997758340855,DNF,32.37730838952451,DNF,False,DNF,0.0,DNF,0.9020997758340855,DNF,1.0,DNF,Correct,DNF
35,32.113785271769906,0,32.113785271769906,DNF,DNF,0,DNF,32.113785271769906,DNF,1.8849758251614994,DNF,33.9987610969314,DNF,False,DNF,0.0,DNF,1.8849758251614994,DNF,1.0,DNF,Correct,DNF
36,35.36801630028299,0,35.36801630028299,DNF,DNF,1,DNF,35.36801630028299,DNF,1.1614207906059424,DNF,36.52943709088893,DNF,False,DNF,0.0,DNF,1.1614207906059424,DNF,1.0,DNF,Correct,DNF
