Player ID,Arrival Date,Exit Location,Descision date 0,Descision date 1,Descision date 2,Server Used for Station  0,Server Used for Station  1,Service Start Time for Station 0,Service Start Time for Station 1,Service Time for Station  0,Service Time for Station  1,Service End Time for Station 0,Service End Time for Station 1,Skip Decision for Station 0,Skip Decision for Station 1,Wait for Station 0,Wait for Station 1,Cost for Station 0,Cost for Station 1,Station 0 Expected Cost,Station 1 Expected Cost,Decision at 0,Decision at 1
0,0.12754576408497625,0,0.12754576408497625,DNF,DNF,0,DNF,0.12754576408497625,DNF,1.1838033817818658,DNF,1.311349145866842,DNF,False,DNF,0.0,DNF,1.1838033817818658,DNF,0,DNF,Correct,DNF
1,0.295606625442811,0,0.295606625442811,DNF,DNF,1,DNF,0.295606625442811,DNF,0.496238494358448,DNF,0.791845119801259,DNF,False,DNF,0.0,DNF,0.496238494358448,DNF,1.0,DNF,Correct,DNF
2,0.4832288851427287,0,0.4832288851427287,DNF,DNF,1,DNF,0.791845119801259,DNF,1.2313475563331848,DNF,2.023192676134444,DNF,False,DNF,0.30861623465853033,DNF,1.5399637909917152,DNF,1.0,DNF,Correct,DNF
3,1.4253134034671198,0,1.4253134034671198,DNF,DNF,0,DNF,1.4253134034671198,DNF,0.08657574760585458,DNF,1.5118891510729744,DNF,False,DNF,0.0,DNF,0.08657574760585458,DNF,1.5,DNF,Correct,DNF
4,2.699965133643711,0,2.699965133643711,DNF,DNF,0,DNF,2.699965133643711,DNF,0.5086377287952526,DNF,3.2086028624389638,DNF,False,DNF,0.0,DNF,0.5086377287952526,DNF,1.5,DNF,Correct,DNF
5,3.0967383550917447,0,3.0967383550917447,DNF,DNF,1,DNF,3.0967383550917447,DNF,0.1300528077299085,DNF,3.226791162821653,DNF,False,DNF,0.0,DNF,0.1300528077299085,DNF,1.0,DNF,Correct,DNF
6,3.098861110279711,0,3.098861110279711,DNF,DNF,0,DNF,3.2086028624389638,DNF,1.2827779545923759,DNF,4.49138081703134,DNF,False,DNF,0.10974175215925275,DNF,1.3925197067516286,DNF,1.0,DNF,Correct,DNF
7,3.2134690492785536,0,3.2134690492785536,DNF,DNF,1,DNF,3.226791162821653,DNF,0.09709485905584032,DNF,3.3238860218774935,DNF,False,DNF,0.013322113543099423,DNF,0.11041697259893975,DNF,1.5,DNF,Correct,DNF
8,3.221206655742612,0,3.221206655742612,DNF,DNF,1,DNF,3.3238860218774935,DNF,1.2736107323343722,DNF,4.597496754211866,DNF,False,DNF,0.10267936613488171,DNF,1.3762900984692539,DNF,1.5,DNF,Correct,DNF
9,3.5509052116692352,0,3.5509052116692352,DNF,DNF,0,DNF,4.49138081703134,DNF,2.0009242778800354,DNF,6.492305094911375,DNF,False,DNF,0.9404756053621046,DNF,2.94139988324214,DNF,2.0,DNF,Correct,DNF
10,3.8604567407566313,1,3.8604567407566313,5.406926582880576,DNF,1,0,4.597496754211866,5.406926582880576,0.8094298286687099,0.0984555911466394,5.406926582880576,5.505382174027216,False,False,0.7370400134552346,0.0,1.5464698421239444,0.0984555911466394,1.5,1.0,Correct,Correct
11,4.052658657795663,1,4.052658657795663,4.052658657795663,DNF,N/A,0,N\A,4.052658657795663,0,0.5823596594607888,N/A,4.635018317256452,True,False,0,0.0,10,0.5823596594607888,2.5,0,Correct,Correct
12,4.075947927882081,1,4.075947927882081,4.075947927882081,DNF,N/A,1,N\A,4.075947927882081,0,1.0707829225657517,N/A,5.146730850447833,True,False,0,0.0,10,1.0707829225657517,2.5,1.0,Correct,Incorrect
13,5.968083319954886,0,5.968083319954886,DNF,DNF,1,DNF,5.968083319954886,DNF,0.1868291674253817,DNF,6.154912487380267,DNF,False,DNF,0.0,DNF,0.1868291674253817,DNF,2.0,DNF,Correct,DNF
14,6.800107568818322,0,6.800107568818322,DNF,DNF,1,DNF,6.800107568818322,DNF,1.6710838111484618,DNF,8.471191379966784,DNF,False,DNF,0.0,DNF,1.6710838111484618,DNF,1.0,DNF,Correct,DNF
15,6.931555085876101,0,6.931555085876101,DNF,DNF,0,DNF,6.931555085876101,DNF,0.44261191290316165,DNF,7.374166998779263,DNF,False,DNF,0.0,DNF,0.44261191290316165,DNF,1.0,DNF,Correct,DNF
16,7.6328269765793335,0,7.6328269765793335,DNF,DNF,0,DNF,7.6328269765793335,DNF,0.9737249268558644,DNF,8.606551903435198,DNF,False,DNF,0.0,DNF,0.9737249268558644,DNF,1.0,DNF,Correct,DNF
17,8.346509165332986,0,8.346509165332986,DNF,DNF,1,DNF,8.471191379966784,DNF,0.22642095683278451,DNF,8.697612336799569,DNF,False,DNF,0.1246822146337987,DNF,0.3511031714665832,DNF,1.0,DNF,Correct,DNF
18,8.431409446314134,1,8.431409446314134,9.385243767064562,DNF,0,1,8.606551903435198,9.385243767064562,0.7786918636293646,0.002969737781445031,9.385243767064562,9.388213504846007,False,False,0.1751424571210638,0.0,0.9538343207504284,0.002969737781445031,1.5,1.0,Correct,Correct
19,8.597133039709146,1,8.597133039709146,9.639103212444331,DNF,1,0,8.697612336799569,9.639103212444331,0.9414908756447625,0.39123421662596725,9.639103212444331,10.030337429070299,False,False,0.10047929709042336,0.0,1.0419701727351858,0.39123421662596725,2.0,1.0,Correct,Correct
20,9.190798601838619,0,9.190798601838619,DNF,DNF,0,DNF,9.385243767064562,DNF,0.5274221001670332,DNF,9.912665867231595,DNF,False,DNF,0.19444516522594313,DNF,0.7218672653929763,DNF,2.0,DNF,Correct,DNF
21,9.429486621715427,0,9.429486621715427,DNF,DNF,1,DNF,9.639103212444331,DNF,3.884625840277211,DNF,13.523729052721542,DNF,False,DNF,0.20961659072890448,DNF,4.094242431006116,DNF,2.0,DNF,Correct,DNF
22,10.234533662646484,0,10.234533662646484,DNF,DNF,0,DNF,10.234533662646484,DNF,1.137573658267337,DNF,11.372107320913821,DNF,False,DNF,0.0,DNF,1.137573658267337,DNF,1.5,DNF,Correct,DNF
23,10.467869634996946,1,10.467869634996946,11.702943142851641,DNF,0,1,11.372107320913821,11.702943142851641,0.33083582193782035,1.1031830337623685,11.702943142851641,12.80612617661401,False,False,0.9042376859168755,0.0,1.235073507854696,1.1031830337623685,1.5,1.0,Correct,Incorrect
24,11.514764606306116,1,11.514764606306116,11.733786549050201,DNF,0,0,11.702943142851641,11.733786549050201,0.03084340619856062,0.27288420344589664,11.733786549050201,12.006670752496097,False,False,0.18817853654552508,0.0,0.2190219427440857,0.27288420344589664,1.5,1.0,Correct,Correct
