Player ID,Arrival Date,Exit Location,Descision date 0,Descision date 1,Descision date 2,Server Used for Station  0,Server Used for Station  1,Service Start Time for Station 0,Service Start Time for Station 1,Service Time for Station  0,Service Time for Station  1,Service End Time for Station 0,Service End Time for Station 1,Skip Decision for Station 0,Skip Decision for Station 1,Wait for Station 0,Wait for Station 1,Cost for Station 0,Cost for Station 1,Station 0 Expected Cost,Station 1 Expected Cost,Decision at 0,Decision at 1
0,1.5555929530140333,0,1.5555929530140333,DNF,DNF,0,DNF,1.5555929530140333,DNF,0.3698979251087304,DNF,1.9254908781227638,DNF,False,DNF,0.0,DNF,0.3698979251087304,DNF,0,DNF,Correct,DNF
1,2.2811717232694435,0,2.2811717232694435,DNF,DNF,1,DNF,2.2811717232694435,DNF,0.5328363202873164,DNF,2.81400804355676,DNF,False,DNF,0.0,DNF,0.5328363202873164,DNF,1.0,DNF,Correct,DNF
2,2.497726491250791,1,2.497726491250791,4.644256099422186,DNF,0,1,2.497726491250791,4.644256099422186,2.1465296081713956,2.0785346326205207,4.644256099422186,6.722790732042707,False,False,0.0,0.0,2.1465296081713956,2.0785346326205207,1.0,1.0,Correct,Incorrect
3,2.695260732494572,0,2.695260732494572,DNF,DNF,1,DNF,2.81400804355676,DNF,0.48416830199272287,DNF,3.2981763455494826,DNF,False,DNF,0.11874731106218794,DNF,0.6029156130549108,DNF,1.0,DNF,Correct,DNF
4,3.2904285217561915,0,3.2904285217561915,DNF,DNF,1,DNF,3.2981763455494826,DNF,0.4159226598123166,DNF,3.714099005361799,DNF,False,DNF,0.0077478237932910865,DNF,0.42367048360560766,DNF,1.5,DNF,Correct,DNF
5,3.953395598318978,0,3.953395598318978,DNF,DNF,1,DNF,3.953395598318978,DNF,1.3195128643143164,DNF,5.2729084626332945,DNF,False,DNF,0.0,DNF,1.3195128643143164,DNF,1.5,DNF,Correct,DNF
6,3.9732244105319494,1,3.9732244105319494,8.592004915173856,DNF,0,0,4.644256099422186,8.592004915173856,3.9477488157516696,0.39641837808299357,8.592004915173856,8.988423293256849,False,False,0.671031688890237,0.0,4.618780504641906,0.39641837808299357,1.5,1.5,Correct,Correct
7,4.324621948271353,0,4.324621948271353,DNF,DNF,1,DNF,5.2729084626332945,DNF,0.17023759820541037,DNF,5.443146060838705,DNF,False,DNF,0.9482865143619419,DNF,1.1185241125673522,DNF,1.5,DNF,Correct,DNF
8,4.543174105140421,1,4.543174105140421,4.543174105140421,DNF,N/A,0,N\A,4.543174105140421,0,0.2677245709167913,N/A,4.810898676057213,True,False,0,0.0,10,0.2677245709167913,2.5,0,Correct,Correct
9,5.09394096820972,1,5.09394096820972,5.488684181619321,DNF,1,0,5.443146060838705,5.488684181619321,0.04553812078061551,1.320450679790778,5.488684181619321,6.809134861410099,False,False,0.3492050926289849,0.0,0.39474321340960045,1.320450679790778,2.0,1.0,Correct,Incorrect
10,5.47871687799716,1,5.47871687799716,5.635738461430174,DNF,1,1,5.488684181619321,6.722790732042707,0.1470542798108531,1.1663220243229893,5.635738461430174,7.889112756365696,False,False,0.009967303622160806,1.0870522706125332,0.1570215834330139,2.253374294935522,2.0,1.0,Correct,Incorrect
11,6.892107663435901,0,6.892107663435901,DNF,DNF,1,DNF,6.892107663435901,DNF,2.0790396837168745,DNF,8.971147347152776,DNF,False,DNF,0.0,DNF,2.0790396837168745,DNF,1.5,DNF,Correct,DNF
12,8.10182529812675,0,8.10182529812675,DNF,DNF,0,DNF,8.592004915173856,DNF,0.4201140327704917,DNF,9.012118947944348,DNF,False,DNF,0.4901796170471062,DNF,0.910293649817598,DNF,1.0,DNF,Correct,DNF
13,8.786412776998805,1,8.786412776998805,9.47472967623402,DNF,1,0,8.971147347152776,9.47472967623402,0.5035823290812437,0.31891047415819507,9.47472967623402,9.793640150392214,False,False,0.18473457015397088,0.0,0.6883168992352146,0.31891047415819507,1.5,1.0,Correct,Correct
14,9.24174518088782,1,9.24174518088782,9.473822220321901,DNF,0,1,9.24174518088782,9.473822220321901,0.2320770394340806,0.38401862630350087,9.473822220321901,9.857840846625402,False,False,0.0,0.0,0.2320770394340806,0.38401862630350087,1.5,1.0,Correct,Correct
15,9.666820631253866,0,9.666820631253866,DNF,DNF,0,DNF,9.666820631253866,DNF,2.3581276416297183,DNF,12.024948272883584,DNF,False,DNF,0.0,DNF,2.3581276416297183,DNF,1.5,DNF,Correct,DNF
16,9.756570210736776,0,9.756570210736776,DNF,DNF,1,DNF,9.756570210736776,DNF,0.22094617964923555,DNF,9.977516390386011,DNF,False,DNF,0.0,DNF,0.22094617964923555,DNF,1.0,DNF,Correct,DNF
17,9.972925555255799,0,9.972925555255799,DNF,DNF,1,DNF,9.977516390386011,DNF,2.691552763322003,DNF,12.669069153708014,DNF,False,DNF,0.004590835130212412,DNF,2.6961435984522155,DNF,1.0,DNF,Correct,DNF
18,10.650749608259591,0,10.650749608259591,DNF,DNF,0,DNF,12.024948272883584,DNF,1.05913631992906,DNF,13.084084592812644,DNF,False,DNF,1.374198664623993,DNF,2.4333349845530527,DNF,1.5,DNF,Correct,DNF
19,10.71562905992451,0,10.71562905992451,DNF,DNF,1,DNF,12.669069153708014,DNF,0.2897128172449301,DNF,12.958781970952943,DNF,False,DNF,1.9534400937835041,DNF,2.2431529110284343,DNF,1.5,DNF,Correct,DNF
20,10.854217059005915,1,10.854217059005915,10.854217059005915,DNF,N/A,0,N\A,10.854217059005915,0,1.1928032390661891,N/A,12.047020298072104,True,False,0,0.0,10,1.1928032390661891,2.5,1.0,Correct,Incorrect
