Player ID,Arrival Date,Exit Location,Descision date 0,Descision date 1,Descision date 2,Server Used for Station  0,Server Used for Station  1,Service Start Time for Station 0,Service Start Time for Station 1,Service Time for Station  0,Service Time for Station  1,Service End Time for Station 0,Service End Time for Station 1,Skip Decision for Station 0,Skip Decision for Station 1,Wait for Station 0,Wait for Station 1,Cost for Station 0,Cost for Station 1,Station 0 Expected Cost,Station 1 Expected Cost,Decision at 0,Decision at 1
0,1.9081640968454396,0,1.9081640968454396,DNF,DNF,0,DNF,1.9081640968454396,DNF,2.30630845925588,DNF,4.214472556101319,DNF,False,DNF,0.0,DNF,2.30630845925588,DNF,0,DNF,Correct,DNF
1,3.9783554396673244,1,3.9783554396673244,4.240285047685124,DNF,1,0,3.9783554396673244,4.240285047685124,0.26192960801780013,0.4333622827333711,4.240285047685124,4.673647330418495,False,False,0.0,0.0,0.26192960801780013,0.4333622827333711,1.0,0,Correct,Correct
2,7.915883348393288,0,7.915883348393288,DNF,DNF,0,DNF,7.915883348393288,DNF,0.09523535076940304,DNF,8.011118699162692,DNF,False,DNF,0.0,DNF,0.09523535076940304,DNF,1.0,DNF,Correct,DNF
3,16.58873035703172,0,16.58873035703172,DNF,DNF,1,DNF,16.58873035703172,DNF,1.4784412080098923,DNF,18.067171565041615,DNF,False,DNF,0.0,DNF,1.4784412080098923,DNF,1.0,DNF,Correct,DNF
4,17.494080914906682,0,17.494080914906682,DNF,DNF,0,DNF,17.494080914906682,DNF,1.2261096193201064,DNF,18.720190534226788,DNF,False,DNF,0.0,DNF,1.2261096193201064,DNF,1.0,DNF,Correct,DNF
5,19.12996949767554,0,19.12996949767554,DNF,DNF,1,DNF,19.12996949767554,DNF,0.4063124285392376,DNF,19.536281926214777,DNF,False,DNF,0.0,DNF,0.4063124285392376,DNF,1.0,DNF,Correct,DNF
6,19.297863599884977,0,19.297863599884977,DNF,DNF,0,DNF,19.297863599884977,DNF,0.1856267166848109,DNF,19.48349031656979,DNF,False,DNF,0.0,DNF,0.1856267166848109,DNF,1.0,DNF,Correct,DNF
7,19.86156591754841,1,19.86156591754841,20.023128840178533,DNF,0,1,19.86156591754841,20.023128840178533,0.16156292263012217,2.896669429309916,20.023128840178533,22.91979826948845,False,False,0.0,0.0,0.16156292263012217,2.896669429309916,1.0,1.0,Correct,Incorrect
8,21.284651663608535,0,21.284651663608535,DNF,DNF,1,DNF,21.284651663608535,DNF,0.06270972301801506,DNF,21.34736138662655,DNF,False,DNF,0.0,DNF,0.06270972301801506,DNF,1.0,DNF,Correct,DNF
9,23.207099116298213,0,23.207099116298213,DNF,DNF,0,DNF,23.207099116298213,DNF,0.07120246636383684,DNF,23.27830158266205,DNF,False,DNF,0.0,DNF,0.07120246636383684,DNF,1.0,DNF,Correct,DNF
