2,0.2,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[3, 3]","[19, 2]","[10, 2]",0.41894644135614895,0.38090354740664073,0.40771350856655975,0.4073244722860774
2,0.4,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[15, 3]","[19, 2]","[12, 2]",0.40901789669366273,0.3932898765084857,0.4369469780731853,0.4192831277102131
2,0.6,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[5, 6]","[18, 2]","[14, 2]",0.4244535436492135,0.4316523099164234,0.43848144124406385,0.4583198892925661
2,0.8,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[14, 3]","[18, 2]","[15, 2]",0.47520250979461187,0.4539781164366636,0.48345094457113613,0.48477651133442856
2,1.0,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[31, 3]","[17, 2]","[16, 2]",0.4977063270390646,0.47045447707379906,0.48755599855415777,0.49738098214500803
2,1.2,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[15, 3]","[17, 2]","[16, 2]",0.5175001099667417,0.4889848649712879,0.5210712710919766,0.4997597966654885
2,1.4,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[30, 3]","[17, 2]","[17, 2]",0.5520775803379624,0.5443242565393704,0.5756940403282906,0.5641016527379288
2,1.6,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[8, 2]","[16, 2]","[17, 2]",0.6153213108276208,0.5485949433442144,0.551740797489718,0.5766940486408527
2,1.8,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[7, 3]","[16, 2]","[16, 2]",0.6041874871452471,0.5866643223723111,0.5934709215656591,0.5778012721868807
2,2.0,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[19, 3]","[16, 2]","[16, 2]",0.6453400477938002,0.6081768170178494,0.6138551394238536,0.5983697160143323
2,2.2,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[16, 2]","[15, 2]","[16, 2]",0.647305353166104,0.6217622341824057,0.6364795313092753,0.6261483337815087
2,2.4,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[21, 2]","[15, 2]","[15, 2]",0.688265072847579,0.6477064698893472,0.671511718800766,0.6547805658927184
2,2.6,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[13, 2]","[14, 2]","[15, 2]",0.7079599308969363,0.6737512032034011,0.6789153806399048,0.6823150770264723
2,2.8,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[16, 2]","[14, 2]","[15, 2]",0.7505542167645936,0.6748761675132877,0.6844084286118297,0.6881153958663195
2,3.0,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[27, 2]","[14, 2]","[14, 2]",0.7501775878295823,0.6964819763275656,0.6835109587269266,0.700750430158713
2,3.2,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[23, 1]","[13, 2]","[14, 2]",0.8116542291769167,0.7154553311807033,0.7159401525852546,0.7249308840439156
2,3.4,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[15, 2]","[13, 2]","[13, 2]",0.7777121743378914,0.7422895769413098,0.7541890411183962,0.7540115005187178
2,3.6,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[20, 1]","[13, 2]","[13, 2]",0.8120859078133389,0.7323421517089366,0.7503273432101181,0.7527604198030825
2,3.8,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[17, 2]","[12, 1]","[13, 2]",0.8523064317796323,0.7705416073306617,0.7792518940349692,0.7632781771482224
2,4.0,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[9, 1]","[12, 1]","[12, 2]",0.857746158585102,0.781291866738159,0.7862144298751956,0.7820983148396757
2,4.2,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[38, 1]","[12, 1]","[12, 2]",0.8894185245464459,0.790336183952714,0.7990368958123899,0.8029729186855498
2,4.4,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[24, 1]","[11, 1]","[12, 2]",0.9191723792331713,0.8152957298625981,0.8162317834913643,0.8179825416103284
2,4.6,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[21, 1]","[11, 1]","[11, 2]",0.9259304092639247,0.8303180939296262,0.8500068804884251,0.8553115406156178
2,4.8,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[13, 1]","[11, 1]","[11, 2]",0.9389665028011975,0.8535330011973774,0.8428333476232005,0.8405069001716119
2,5.0,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[21, 2]","[10, 1]","[11, 2]",0.9466015463413966,0.8638268191214219,0.8310931494661133,0.877984270732621
2,5.2,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[34, 1]","[10, 1]","[10, 2]",0.9711630825526623,0.8443135986861551,0.8625332523678491,0.8989224601896799
2,5.4,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[25, 1]","[10, 1]","[10, 2]",0.9897749507901773,0.8675382423333713,0.880776880120449,0.8992746049786461
2,5.6,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[23, 1]","[9, 1]","[10, 2]",1.011943316644511,0.9062439957061018,0.9017878537673415,0.9037595629885062
2,5.8,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[38, 1]","[9, 1]","[9, 2]",1.024698452065393,0.9240520859413381,0.9049411053297824,0.9185604972328772
2,6.0,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[27, 1]","[9, 1]","[9, 2]",1.0759039398279764,0.9264087208757152,0.9249252556818142,0.9547342157581227
2,6.2,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[34, 1]","[9, 1]","[9, 2]",1.043533587125563,0.9476481877970253,0.9330589702518212,0.9837192401608323
2,6.4,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[26, 1]","[8, 1]","[8, 2]",1.078588744584449,0.9662008986302049,0.9603405898527212,0.9748405183759462
2,6.6,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[37, 1]","[8, 1]","[8, 2]",1.1402572855853959,0.9897756518067032,0.9955676691027592,0.9953812029503121
2,6.8,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[11, 1]","[8, 1]","[8, 2]",1.1407745319553004,1.0023896273203148,1.0119228285159878,1.015575574722479
2,7.0,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[25, 1]","[8, 1]","[8, 2]",1.176402126922999,1.0528030057780005,1.0126120403201495,1.066536739394097
2,7.2,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[19, 1]","[7, 1]","[7, 2]",1.176687933583434,1.0491670674501623,1.054424371299503,1.0590272781451668
2,7.4,9.9,3.1,1,1,2,1,0.1,0,"[38, 6]","[25, 1]","[7, 1]","[7, 2]",1.1906940147945684,1.0818151478383304,1.0565259476865838,1.1014668179344933
