2,0.2,9.9,3.1,1,1,2,1,0.4,0,"[38, 6]","[4, 4]","[19, 3]","[11, 3]",0.28544607585513315,0.26773543679821643,0.2706438409141211,0.2796987623954696
2,0.4,9.9,3.1,1,1,2,1,0.4,0,"[38, 6]","[23, 3]","[19, 2]","[12, 2]",0.29522001009012017,0.3003891331644762,0.30239693306562015,0.30491078615313216
2,0.6,9.9,3.1,1,1,2,1,0.4,0,"[38, 6]","[10, 3]","[18, 2]","[14, 2]",0.3366268380364701,0.3034797723966535,0.3301701596940343,0.30351442263539097
2,0.8,9.9,3.1,1,1,2,1,0.4,0,"[38, 6]","[23, 3]","[18, 2]","[15, 2]",0.34495426430531206,0.3071876380190653,0.31712905985983275,0.3689783812682081
2,1.0,9.9,3.1,1,1,2,1,0.4,0,"[38, 6]","[18, 3]","[17, 2]","[17, 2]",0.3473598687228713,0.3215551971325166,0.3438273706586936,0.36030771425594643
2,1.2,9.9,3.1,1,1,2,1,0.4,0,"[38, 6]","[38, 3]","[17, 2]","[17, 2]",0.36540630599867374,0.33123269427277463,0.3491709128204881,0.3736079290095729
2,1.4,9.9,3.1,1,1,2,1,0.4,0,"[38, 6]","[38, 3]","[17, 2]","[18, 2]",0.365934855038011,0.3514777918903582,0.35652385794547803,0.3762692173537535
2,1.6,9.9,3.1,1,1,2,1,0.4,0,"[38, 6]","[26, 3]","[16, 2]","[18, 2]",0.38494385168895867,0.3695812376633636,0.38473016467969573,0.38954287978161645
2,1.8,9.9,3.1,1,1,2,1,0.4,0,"[38, 6]","[10, 3]","[16, 2]","[17, 2]",0.41826403573343884,0.3711616888766147,0.3780965844518734,0.38119312233239167
2,2.0,9.9,3.1,1,1,2,1,0.4,0,"[38, 6]","[17, 3]","[16, 2]","[17, 2]",0.4222946573090024,0.40362565270075884,0.4083006290088615,0.43659539135856146
2,2.2,9.9,3.1,1,1,2,1,0.4,0,"[38, 6]","[26, 3]","[15, 2]","[17, 2]",0.4311500004841939,0.3962117651635336,0.435300401388869,0.40718582110752977
